kind,source,external_id,title,company,vertical,adobe_tools,budget,salary,location,posted_at,url,description
task,freelancer,40482357,Graduation Cinematic Video Montage,,"Real Estate, Construction & Property",After Effects; Premiere Pro,$10–$100 USD,,Remote,2026-06-01,https://www.freelancer.com/projects/color-grading/Graduation-Cinematic-Video-Montage,"I have a folder of photos and short phone clips from the fast two years of school that I want turned into a polished, cinematic keepsake. The goal is a lively yet heartfelt edit that feels more like a short film than a simple slideshow.  

Here’s what I already know I want:
• Overall style: cinematic with tasteful effects, modern transitions and light motion graphics to keep the energy up without looking gimmicky.  
• Music: an upbeat, emotional track that builds momentum and matches the celebratory mood. If you can suggest a royalty-free song, great—otherwise I’ll license one and forward it to you.  
• Theme: high school experience  

What I’ll provide
• Roughly 2000 photos and videos (mostly landscape but a few vertical).  
 
• A loose chronological order and a couple of must-include shots.

What I’d like back
1. A final export in 1080p (plus a 4K render if upscaling is clean).  
2. One social-media-ready cut no longer than 60 seconds.  
3. The editable project file (Premiere Pro, Final Cut, or DaVinci Resolve—whichever you use) so I can tweak titles later if needed.  

Acceptance checklist
- Smooth color grading across all sources.  
- Seamless audio transitions that match on-screen action.  
- No watermarking; all third-party assets cleared for personal use.  
- Delivered via a shared drive link within the agreed timeline.

If this sounds like your style, let me know your preferred editing software and roughly how many days you’d need once you receive the files. I’m ready to send the footage as soon as we agree."
task,freelancer,40483299,Luxury Minimalist Logo for NIRMANO,,"Real Estate, Construction & Property",Photoshop; Illustrator,₹1500–₹12500 INR,,Remote,2026-06-01,https://www.freelancer.com/projects/branding/Luxury-Minimalist-Logo-for-NIRMANO,"NIRMANO is a premium interior-execution studio in Mumbai, positioned squarely at the point where discerning architects hand projects over for flawless real-world realization—hence our tagline, “Where Design Ends, We Begin.” I need a logo system that instantly signals high-end client service while retaining a clean, architectural sensibility. Think luxury architecture firms, not a typical construction company.

What I’d like delivered  
• Primary horizontal logo featuring the wordmark and tagline  
• Stacked/vertical version for narrow spaces  
• Icon or monogram that can stand alone on social avatars, signage, and gilded stationery  
• Final files: AI, EPS, layered PDF, and transparent PNGs, all ready for print and digital

Core direction  
– Style: Minimalist, refined, quietly confident  
– Palette: Charcoal and white with restrained touches of muted gold; I’m open to subtle adjustments if they elevate the premium feel.  
– Typography should echo contemporary architectural lines—no ornate scripts.  
– The mark must remain legible on both dark and light backgrounds.

When you reply  
Please focus on your experience crafting identities for luxury, architecture, or interior-design brands. A concise showcase or link is enough—I’m evaluating seasoned hands who understand how to speak to high-net-worth clients through design.

I’ll shortlist designers whose past work demonstrates meticulous execution and a sensitivity to understated elegance, then move quickly to award the project and start collaboration."
task,freelancer,40480599,Custom Business Suit Pattern,,"Real Estate, Construction & Property",Photoshop; Illustrator,$10–$30 USD,,Remote,2026-05-31,https://www.freelancer.com/projects/pattern-making/Custom-Business-Suit-Pattern,"I’m looking for a skilled pattern maker who can draft a fully bespoke suit pattern for a classic business suit. The brief is straightforward: turn my design notes and measurements (which I’ll supply as soon as we start) into a precise, production-ready pattern that a tailor can follow without second-guessing.

The pattern must capture every piece of the suit—jacket, trousers, waistcoat, facing, linings, pocket bags, and any interfacing—graded accurately so all components marry up cleanly. I’m keen on time-tested tailoring standards (balanced shoulder, proper roll line, correct ease throughout) rather than experimental cuts; think boardroom-ready, not runway avant-garde.

Deliverables
• Complete pattern in the format you normally use (PDF, DXF, or similar) with clear grainlines, notches, and seam allowances.  
• A concise spec sheet noting key measurements, ease allowances, and any construction remarks that a cutter or sample maker would need.  

Acceptance criteria
• Pattern pieces align perfectly when overlaid digitally.  
• All match points, notches, and drill holes are labelled.  
• Trousers hang level and jacket sits square in the virtual fit check we will do together before sign-off.

If you draft in software such as Gerber AccuMark, Optitex, or CLO 3D, let me know—although I’m happy with a hand-draft converted to a clear digital file as long as the accuracy is there.

Looking forward to collaborating and turning this suit concept into a reliable, professional pattern."
task,freelancer,40485567,Minimalist Dining Hall Makeover Plan,,"Real Estate, Construction & Property",InDesign; Illustrator,₹600–₹1500 INR,,Remote,2026-06-02,https://www.freelancer.com/projects/home-design/Minimalist-Dining-Hall-Makeover-Plan,"I’m ready to give my dining hall a fresh, modern feel—no tearing down walls or sanding floors, just smart updates through new furnishings and decor. The vision is clear: a minimalist aesthetic anchored in calm, neutral tones that keeps the space airy and welcoming.

Here’s what I need from you:  

• A cohesive concept board that captures the overall look and feel, showing colours, textures, and key reference images.  
• A simple layout or floor-plan sketch so I know exactly where the new pieces should sit.  
• A detailed, shop-ready product list for a dining table, matching chairs, and at least one shelving unit, plus any complementary accessories (lighting, rug, artwork) that pull the scheme together. Each entry should include source links, current prices, and, when possible, two comparable alternatives in case items sell out.  

No construction means every recommendation must be immediately purchasable and installable with basic tools—think flat-pack or ready-made furniture, plug-in lighting, peel-and-stick treatments. Feel free to work in brands like IKEA, West Elm, Wayfair, or local equivalents; just ensure availability in my region.  

Once I have your package, I should be able to click, buy, arrange, and enjoy. If you deliver CAD or SketchUp visuals, even better, but clean PDFs or Google Slides work too. Final acceptance is a complete, easy-to-follow bundle that turns my dining hall into the minimalist, neutral-toned space I’m after—without lifting a hammer."
task,freelancer,40490056,Retail Signage Motion Graphics,,"Real Estate, Construction & Property",After Effects,$750–$1500 USD,,Remote,2026-06-04,https://www.freelancer.com/projects/after-effects/Retail-Signage-Motion-Graphics,"I need a seasoned Adobe After Effects creator to craft short, looping digital-signage pieces for a chain of retail shipping stores. The spots will run in-store all day, so they must be visually engaging yet easy to digest at a glance.  

Core purpose  
The content is strictly informational displays aimed at strengthening overall brand awareness rather than pushing discounts or limited-time offers.

Brand alignment  
Please weave in our brand colours and logo throughout every composition and rely on the iconography and imagery from the asset pack I will supply. Typography is flexible as long as it complements our existing look.

Scope of work  
• Produce two aspect ratios (1080×1920 portrait and 1920×1080 landscape) so the same animation can be deployed on different screens.  
• Deliver the final renders in H.264 MP4 plus the fully organised .aep project with any expressions, pre-comps, and source files neatly labelled.  
• Keep each loop between 15-20 seconds; it must restart seamlessly.  
• Visual style: clean, modern motion graphics—no stock footage or character animation needed.  

Acceptance criteria  
1. Colours, logo, and supplied icons are accurately represented.  
2. Loop plays for 8 hours without noticeable jump.  
3. After Effects file opens error-free on AE 2021 or later.

If you’ve built retail or out-of-home motion graphics before, feel free to include a sample link. I’m ready to start as soon as I review a concise storyboard or style frame set."
task,freelancer,40491603,Sound-Enhanced Real Estate Reels,,"Real Estate, Construction & Property",After Effects; Premiere Pro; Animate,₹600–₹1500 INR,,Remote,2026-06-04,https://www.freelancer.com/projects/audio-editing/Sound-Enhanced-Real-Estate-Reels,"I create educational real-estate videos—short vertical reels for Instagram and, on occasion, longer horizontal explainers. The raw material I hand over is a mix of spoken narration and property-tour visuals, but much of it is static and needs energy. I’m looking for an editor who can turn those still shots into engaging pieces through smart cuts, subtle push-ins, animated captions, tasteful transitions and, above all, professional-sounding audio work.

Your job is to layer in sound effects or music that feels polished and formal, balance my voice so it sits comfortably above the track, and tighten the overall pacing so each clip holds attention from the first second to the last frame. Color correction, light grading and brand-consistent lower thirds are welcome additions, provided they never look over-produced.

Typical workflow  
• I supply footage, a rough script outline and any reference clips.  
• You deliver a first pass (vertical 1080×1920 for reels or 1920×1080 for long form, H.264).  
• I send timestamped notes; you return the final version ready to post—captions burned in, audio leveled, file size optimized.

Preferred tools are Premiere Pro, After Effects or DaVinci Resolve alongside Audition or similar for the audio polish, but I’m open as long as the output meets platform specs and looks (and sounds) sharp.

If you have examples where you transformed static property footage into lively, professional content, include them in your reply."
task,freelancer,40491645,Fun Real Estate Video Editing,,"Real Estate, Construction & Property",After Effects; Premiere Pro; Animate,$250–$750 USD,,Remote,2026-06-04,https://www.freelancer.com/projects/adobe-premiere-pro/Fun-Real-Estate-Video-Editing,"I shoot 15–20-minute YouTube videos that showcase local property tours, market tips, and community highlights. The footage itself is solid; what I need is an editor who can turn it into a lively, binge-worthy experience that keeps viewers watching to the very last second.

Style & pacing  
• Overall tone: fun and engaging rather than stiff or strictly “corporate.”  
• Quick cuts, light jump-cuts, and tasteful zooms to keep energy high.  
• Colour correction and audio levelling so everything looks polished and sounds clear.

Text overlays  
The only mandatory graphic element is strategic call-to-action text (e.g., “Book a showing,” “Subscribe for weekly tours,” “Download the market report”). These should appear at natural breaks, match my brand colours, and animate in smoothly without blocking key visuals.

Optional creative touches  
I’m open to your ideas—subtle sound beds, whip-pan transitions, or light motion graphics—provided they support the upbeat real-estate vibe and don’t overwhelm the main content.

Deliverables  
• One ready-to-upload 1080p (or higher) MP4 for each episode  
• Separate short teaser (≤60 sec) repurposed from the same timeline would be a bonus  
• Project file (Premiere Pro, Final Cut, or DaVinci Resolve) so I can tweak if needed  
• Turnaround: within 3 business days of receiving raw footage

If you love editing content that blends property expertise with an entertaining touch, let’s talk and see if our styles click."
task,freelancer,40481301,Design 15 Boho-Luxe Womenswear Styles,,"Real Estate, Construction & Property",Illustrator,₹12500–₹37500 INR,,Remote,2026-05-31,https://www.freelancer.com/projects/textile-design/Design-Boho-Luxe-Womenswear-Styles,"I am developing a European luxury label with a distinctly bohemian, vintage spirit—think Isabel Marant, Ulla Johnson, and Sea New York for reference, but with its own fresh point of view. For the debut capsule I need fifteen cohesive styles, all within the dresses, tops, and blouses categories.  

The pieces must feel premium yet effortless, built around breathable natural fibres: cotton, linen, viscose and their blends.Artisanal details, and romantic silhouettes are central to the brand DNA, so I’ll look for thoughtful fabric sourcing suggestions, trims, and print or embroidery concepts that reinforce that mood.

What I need from you  
• Concept mood-board that sets the visual direction  
• Colour story and fabric/trim proposals aligned to cotton-linen-viscose focus  
• Fifteen individual design sketches (flats and light 3-D if you prefer) with brief inspiration notes  
• Tech packs per style: measurements, construction notes, BOM, and care instructions ready for sampling  
• One overview sheet illustrating the full collection synergy  

I’ll review each stage collaboratively, signing off before you move to the next so we stay perfectly on track. If you have experience partnering with European luxury manufacturers or sourcing sustainable, small-run fabrics, please highlight it when you respond—those networks will be a plus.  

Looking forward to seeing how you translate this boho-luxe vision into a polished, ready-for-sample collection."
task,freelancer,40479212,Loungewear Tech Pack Creation,,"Real Estate, Construction & Property",Illustrator,€30–€250 EUR,,Remote,2026-05-30,https://www.freelancer.com/projects/adobe-illustrator/Loungewear-Tech-Pack-Creation,"I already have detailed moodboards for three different two-piece loungewear sets—colours, patterns, silhouette sketches, everything. Now I need those ideas translated into production-ready tech packs so our manufacturer can cut perfect samples on the first try.

Each pack must clearly show
• Fabric specifications  
• Measurement charts  
• Construction details  

Because fabric choice will make or break the feel of these pieces, I’d like your guidance in finalising the knits: weight, stretch, sustainability and cost. Fit will not be one-size-fits-all; one set should drape loosely, another should keep a regular profile, and the third leans toward a trimmer cut. We can pin exact measurements together.

Deliverables
1. Three standalone, fully editable tech packs (AI or layered PDF/Excel) covering flats, graded size charts, seam/stitch call-outs, colourways with Pantone codes, trim and label placements, care instructions, and any packaging notes.  
2. A concise fabric shortlist with sourcing links or mill references.  
3. A hand-off note clarifying that no further questions should arise from the factory.

Files are approved once the factory confirms they can proceed to sampling without additional information. Adobe Illustrator, Excel (or similar tech-pack software) and proven fashion production experience are essential. We prefer a designer whose a woman, since that is what we want to stand for as a company, and preferably dutch."
task,freelancer,40486183,Theme Park 3D Render Walkthrough,,"Real Estate, Construction & Property",After Effects,₹75000–₹150000 INR,,Remote,2026-06-02,https://www.freelancer.com/projects/architectural-visualization/Theme-Park-Render-Walkthrough,"For a new theme-park concept I need a complete 3D production pipeline carried through to final delivery. The scope starts with accurate architectural modelling of all rides, buildings, landscaping and crowd areas and moves into photorealistic texturing, lighting and camera work so the still renders feel true-to-life.  

The headline deliverable is a realistic, minute-length walkthrough animation that guides investors and city-planning officers through every major zone of the park. Smooth, cinematic pathing, day-to-dusk lighting shifts and properly mixed ambient SFX are expected so the video conveys scale and atmosphere convincingly. I am open to whichever toolset—3ds Max + V-Ray, Blender + Cycles, Unreal Engine, Lumion, or similar—gets the best balance of realism and render efficiency, as long as the final files remain editable.  

Please include:  
• A clean, organised master scene file with all textures properly linked  
• Five + high-resolution still renders (4K) showing key vantage points  
• The finished walkthrough in 1080p (H.264) plus the original project file so future revisions are possible  

I’ll supply CAD plans, reference photos and style boards on award. Accuracy to the plans is crucial; vegetation, signage and people assets should follow the reference unless obvious improvements can be shown. Submit a short portfolio clip of comparable theme-park or large-scale leisure work to be considered."
task,freelancer,40493748,Complex Word Document Formatting,,"Real Estate, Construction & Property",InDesign,$3000–$5000 USD,,Remote,2026-06-05,https://www.freelancer.com/projects/microsoft-word/Complex-Word-Document-Formatting,"I have a multi-section Microsoft Word file that needs to look polished, consistent, and publication-ready. The content is already drafted; what I need now is an expert who can impose a coherent style hierarchy, refine the page layout, and make sure every visual element aligns perfectly.

Here is the scope of what you’ll be handling:

• Styles & headings – create or refine custom styles so all heading levels flow into an automatic table of contents and remain flexible for future edits.  
• Page layout & design – set up section breaks, margins, headers/footers, and pagination so the document transitions cleanly between portrait and landscape pages where required.  
• Tables & charts – standardise fonts, borders, and colour palettes so these elements match the overall theme without losing readability.  
• Integrated elements – embed high-resolution images/graphics neatly with text wrapping, format footnotes or endnotes uniformly, and ensure all citations sit in line with the chosen referencing style.

The deliverable is the fully formatted .docx file (any supporting template you build is welcome), ready for final proofing and printing. I work in Microsoft 365, so compatibility there is essential. If you are comfortable with advanced Word features like styleset creation, field codes, and master documents, your expertise will be invaluable. Let’s produce a document that feels as professional as its content."
task,freelancer,40480629,Horticulture Company Profile With Photos,,"Real Estate, Construction & Property",Illustrator; InDesign,₹600–₹1500 INR,,Remote,2026-05-31,https://www.freelancer.com/projects/indesign/Horticulture-Company-Profile-With-Photos,"I need a fresh, visually engaging company profile that I can send straight to the printer and hand out at trade shows or client meetings. Its primary job is marketing, so every page has to sell our horticulture expertise at a glance.

Content  
• Company history and mission – a concise narrative that highlights our roots, values and long-term vision in sustainable horticulture.  
• Services offered – clear, persuasive copy that outlines greenhouse construction, crop consultation and turnkey project management.  

Imagery  
High-resolution, royalty-free photos are essential. Where possible, weave in shots of our nurseries, equipment in action and finished landscape projects so the reader feels the scale and quality of our work.

Design & Format  
Print-ready, CMYK PDF (and the working file in InDesign or Illustrator) at 300 dpi, A4 size with a 3 mm bleed. Clean typography, plenty of white space and colours that echo natural greens.

Acceptance criteria  
1. Eight to twelve polished pages.  
2. All text proof-read and aligned with UK English.  
3. Image rights documented.  
4. Final files pass a pre-press check (no missing fonts, links or colour-space issues).

If you have a portfolio of similar brochure or profile work, especially in agriculture or horticulture, I’d like to see it before we start so we can lock in a visual direction quickly."
task,freelancer,40485336,Western Apparel Designer Needed,,"Real Estate, Construction & Property",Illustrator,₹1500–₹12500 INR,,Remote,2026-06-02,https://www.freelancer.com/projects/adobe-illustrator/Western-Apparel-Designer-Needed,"I’m developing a new line of contemporary Western-inspired clothing and I’m looking for a garment fashion designer who can take the collection from initial concept through to production-ready files. The focus is on Western wear—think modern silhouettes that still capture that unmistakable Western attitude.

The first capsule will cover three core categories:  
• Dresses  
• Tops & blouses  
• Bottoms such as pants and skirts  

What I need from you:  
• Mood-boards and sketches that set the overall aesthetic  
• Detailed flats and full tech packs (measurements, construction notes, trims, fabric suggestions) for every approved style  
• Print, embroidery or embellishment layouts where relevant  
• A concise BOM so my manufacturer can cost the pieces accurately  

I’ll provide brand guidelines, target customer profiles and seasonal inspiration on kickoff. You should already be comfortable working in Adobe Illustrator (or equivalent fashion CAD), understand garment construction, and have experience prepping files for factory sampling.

Timing is flexible but I’d like to lock the final tech packs within six weeks of project start. If you’ve previously designed Western or contemporary casual lines and can show a portfolio of similar work, you’ll be at the top of my list.

Let’s create a standout Western collection together."
task,freelancer,40482948,Family Photo Restoration & Enhancement for Large Format Printing,,"Real Estate, Construction & Property",Photoshop; Illustrator,$25–$50 USD /hr,,Remote,2026-06-01,https://www.freelancer.com/projects/adobe-photoshop/Family-Photo-Restoration-Enhancement-for,"I have one treasured family photograph that needs careful digital restoration so it can be professionally printed in large format and proudly displayed. 

Scope of work
The photograph currently contains two fingers intruding into opposite corners of the image. These must be completely removed and the affected areas rebuilt so that the maple tree canopy, sky, and surrounding landscape appear natural, seamless, and consistent with the original photograph.

If possible, I would also like the visible tree canopy and surrounding scene subtly extended to create a more balanced composition suitable for larger-format printing.

Faces are extremely important in this project. Every facial feature, expression, and detail of the people in the photograph must remain faithful to the original image. No alterations to faces, body shape, age, or appearance are permitted.

Please also remove any other minor distractions that detract from the image, while preserving the authenticity of the original photograph.

Deliverables (all mandatory):
• High-resolution, print-ready PNG
• High-resolution TIFF
• A smaller JPG preview for quick sharing  

I will approve the work once the fingers and other distractions are invisible, the tree canopy blends seamlessly, colours remain true to the original, and the file prints cleanly at large format."
task,freelancer,40490288,Instagram Revamp for Construction Brand espacio gradnja doo,,"Real Estate, Construction & Property",Photoshop; Premiere Pro; Lightroom,€100–€150 EUR,,Remote,2026-06-04,https://www.freelancer.com/projects/adobe-premiere-pro/Instagram-Revamp-for-Construction-Brand,"Espacio Gradnja već ima stotine fotografija i video-zapisa završenih građevinskih i elektro radova; treba mi stručnjak koji će od tog sirovog materijala stvoriti pregledan, profesionalno uređen Instagram profil u minimalističkom stilu.  

Prvo je potrebno pregledati sav sadržaj, sortirati ga po projektu i kvaliteti, a zatim osmisliti jasan vizualni raster (feed grid) koji odražava našu tehničku preciznost. Želim statične objave temeljene na odabranim fotografijama i video-klipovima te Reels fokusirane isključivo na prikaz završenih projekata. Dizajn predloška mora biti čist, sa suzdržanom paletom boja i kratkim tekstovima na srpskom, spremnim za moje kasnije samostalno objavljivanje.

Molim te da na kraju isporučiš:
• gotove vizuale i video montaže (.psd/.ai + .mp4)  
• kratke, SEO-prijateljske opise i hashtag setove  
• uputstvo (jednostavan PDF ili Loom snimak) kako da održavam stil i raspored objava

Iskustvo u marketingu za građevinske ili elektro tvrtke je veliki plus jer ćeš brže prepoznati ključne detalje projekata koje vrijedi istaknuti. Rad u alatima poput Adobe Premiere Pro, Lightroom i Canva je sasvim u redu, bitno je da se finalna estetika uklopi u minimalističku priču.

Sve materijale ću podijeliti preko Google Drive-a; rok i broj finalnih objava dogovaramo zajedno čim vidiš opseg datoteka."
task,freelancer,40481333,Modern Reels for Interior Studio,,"Real Estate, Construction & Property",After Effects; Premiere Pro,₹600–₹620 INR,,Remote,2026-05-31,https://www.freelancer.com/projects/video-production/Modern-Reels-for-Interior-Studio,"I want a set of sharp, modern-looking video reels that spotlight my interior design services on Instagram and Facebook. The goal is to drive enquiries, so every reel needs to feel premium, stylish and unmistakably on-brand while quickly communicating what we do best—turn blank rooms into beautifully curated spaces.

You’ll be working with high-resolution photos, short clips and a few before-and-after shots I’ll supply via a shared folder. Think smooth transitions, clean typography, a muted yet sophisticated colour palette and a snappy hook in the first three seconds to stop the scroll. Each video should be shot-like in 9:16, 15–30 seconds long, and backed by royalty-free music that complements the sleek aesthetic rather than overpowering it.

Deliverables
• 6 finished reels (MP4, 1080 × 1920) ready for Instagram Reels and Facebook
• Matching captions and on-screen text that highlight our key service points and a clear call-to-action
• A thumbnail frame for each reel that remains consistent with our visual identity
• Source project files (Premiere Pro or After Effects) so we can tweak minor details in-house later

Once we lock the first reel’s look and pacing, the rest should follow the same template for a cohesive feed. If this pilot batch performs well, I’ll have a steady stream of projects for you."
task,freelancer,40488282,E-Commerce Product Catalog Platform,,"Real Estate, Construction & Property",InDesign; Illustrator,₹600–₹1500 INR,,Remote,2026-06-03,https://www.freelancer.com/projects/web-development/Commerce-Product-Catalog-Platform,"I need a brand-new e-commerce site whose first release focuses on rich, easily managed product listings. The goal is to launch a fast, responsive catalogue that lets visitors browse, filter, and search items while giving me a clean admin panel to add, edit, or bulk-import products and images.  

For now the build stops short of a full shopping cart or payment flow; those phases will follow once the catalogue is stable. Because of that, clean architecture and extensibility matter just as much as the front-end look and feel. You are free to use a proven stack—Laravel + Vue, Django + React, Shopify custom theme, WooCommerce headless, or another approach—provided you can justify how it keeps future checkout integration straightforward. Mobile optimisation, SEO-friendly markup, and clear documentation are essential from day one.

Deliverables:
• Wireframes or a quick prototype for approval  
• Front-end templates styled to match basic brand guidelines  
• Back-end or CMS configuration enabling product CRUD, categories, tags, and image management  
• Deployment to my hosting (or a staging URL) with step-by-step hand-over notes  

Once the catalogue is live and tested, we will discuss adding the shopping cart and payment gateway layers, so clean, well-commented code is a must."
task,freelancer,40491899,Lead-Generating Real Estate Facebook Posts,,"Real Estate, Construction & Property",Premiere Pro; InDesign; Illustrator,€250–€750 EUR,,Remote,2026-06-04,https://www.freelancer.com/projects/social-media-management/Lead-Generating-Real-Estate-Facebook,"I’m looking for someone who can take over my Facebook feed and turn it into a steady source of qualified real-estate leads. Every week I want to publish a balanced mix of:

• Fresh property listings written in buyer-friendly language and paired with eye-catching images or short reels  
• Bite-sized market insights and trends that position me as the local expert  
• Practical home-improvement tips that keep homeowners engaged until they’re ready to sell or buy  

Your posts should be optimized for Facebook’s current algorithm, include clear calls to action, and reflect a consistent brand voice. Captions, hashtags, basic graphic design, and scheduling in Meta Business Suite are all part of the job. I’ll supply raw listing details, recent stats, and any brand assets you need; you handle the creative spin, formatting, and timely publication.

Acceptance criteria:  
1. A 4-week content calendar (12–15 posts) delivered in Google Sheets.  
2. All graphics sized correctly for Facebook feed.  
3. Captions free of grammar errors and containing at least one CTA that funnels leads to my website or Messenger.  
4. Scheduled posts visible in my Meta queue at least 48 hours before they go live.

If this sounds like something you can execute smoothly, let’s talk timing and next steps."
task,freelancer,40489756,AI Video Editor for Real Estate,,"Real Estate, Construction & Property",After Effects; Premiere Pro,₹600–₹900 INR,,Remote,2026-06-03,https://www.freelancer.com/projects/adobe-premiere-pro/Video-Editor-for-Real-Estate,"AI Video Editor (Real Estate & Construction Content)

We are looking for a skilled Video Editor with experience in real estate, construction, luxury property, and drone footage editing.

Requirements:

- Advanced Adobe Premiere Pro editing skills
- Strong storytelling and shot selection ability
- Color grading and audio enhancement experience
- Motion graphics and title animation skills
- Experience editing drone footage and construction progress videos
- Ability to work independently with minimal instructions
- Familiarity with AI-powered workflows

AI Tools Preferred:

- Adobe Premiere Pro AI
- Adobe Firefly
- Runway
- Topaz Video AI
- DaVinci Resolve
- Descript

Project Scope:

- Raw videos
- Drone footage
- Photos
- 20–30 second vertical reels (9:16)
- Real estate and construction projects

What We Need:

- Fast turnaround (24–48 hours)
- Strong communication
- Professional color grading
- Clean cinematic editing style
- Ability to identify the best moments from raw footage and build a compelling story

To Apply:

1. Portfolio link
2. Real estate/construction editing samples
3. AI tools you regularly use
4. Confirmation of 24–48 hour turnaround

Looking for a long-term editor who can consistently deliver premium-quality content with minimal supervision."
task,freelancer,40493601,Lifestyle Shorts Editor Needed,,"Real Estate, Construction & Property",Premiere Pro,$10–$30 CAD,,Remote,2026-06-05,https://www.freelancer.com/projects/adobe-premiere-pro/Lifestyle-Shorts-Editor-Needed,"Any generic automatic response will be ignored. Your bid will be what you will charge per video, ie $15. I want someone who will use consistent branding/text/etc so every video has the same type of feel.

I'm a realtor who plans to do 20 posts per month and want a reliable partner to turn raw footage into scroll-stopping shorts for Instagram, TikTok, FB and YouTube. Each video will run 15–60 seconds, cut vertically (9:16), with upbeat pacing, on-trend music, and burn-in captions. Smooth jump cuts, punchy zooms, and colour-consistent grading are essential so the feed feels cohesive across all three platforms.

You’ll receive organised folders with talking-head segments, B-roll, and a reference mood board. The edited file (ProRes or H.264) plus the project file from Premiere Pro, Final Cut, DaVinci, or CapCut is returned within 48 hours.  

To move forward, send a brief yet detailed proposal outlining:
• Your creative approach to lifestyle edits, specifically real estate.
• Sample links that show mastery of vertical short-form storytelling  
• Turnaround capacity per week and preferred software  

This is an ongoing collaboration, so the proposal should make it easy for me to see how you can keep quality high as volume scales."
task,freelancer,40482548,Architectural 3D Walkthrough Animation,,"Real Estate, Construction & Property",After Effects,₹1500–₹12500 INR,,Remote,2026-06-01,https://www.freelancer.com/projects/architectural-visualization/Architectural-Walkthrough-Animation,"I have a building concept already drafted in AutoCAD (and partly detailed in Tekla) and now need it brought to life through a polished 3-D animation walkthrough. The goal is a realistic, engaging tour that lets viewers experience the design as if they were moving through the finished space.  

Your task  
• Import or rebuild the geometry from my AutoCAD/Tekla files.  
• Apply accurate materials, lighting, and camera paths to showcase all key areas.  
• Render a smooth, professionally edited walkthrough video ready for presentation—HD quality at minimum.  

What I will supply  
– DWG and IFC/STEP exports of the model  
– Reference stills for materials and lighting mood  
– A rough storyboard indicating the preferred camera route and timing cues  

Acceptance criteria  
1. Final video runs 60-90 seconds, H.264 MP4.  
2. Real-time play without noticeable stutter; no noise in final frames.  
3. All major rooms and façades covered per storyboard.  
4. Source scene files included so I can make minor tweaks later.  
All dimensions should be shown in the video ,vit is a airport hangar. 

If you’re confident with 3ds Max, Blender, or similar visualization tools and can deliver photoreal results on a tight timeline, let’s talk."
task,freelancer,40483141,Sneaker Concept Refinement & Finalisation,,"Real Estate, Construction & Property",Photoshop; Illustrator,₹600–₹1500 INR,,Remote,2026-06-01,https://www.freelancer.com/projects/adobe-illustrator/Sneaker-Concept-Refinement-Finalisation,"I already sketched the initial concept for a new sneaker line and gathered several visual references that capture the vibe, colour palettes, and construction details I’m after. Now I need a designer who can take that raw idea and guide it all the way to a production-ready package, tightening every detail as we go.

The brief is three-fold: elevate the overall aesthetics and style so the shoe feels fresh and on-trend; refine functionality and comfort through smart pattern tweaks, last adjustments, and cushioning solutions; and advise on materials that boost durability without inflating costs. At each step I want actionable feedback, quick mock-ups, and clear rationale so decisions are easy to track.

Key deliverables  
• Updated design files (preferred: Adobe Illustrator or similar) showing all iterations  
• A concise tech pack detailing materials, colourways, sizing specs, and construction notes  
• Final production artwork ready for factory hand-off

Please include examples of past sneaker or footwear projects that demonstrate both creative flair and technical know-how. I’m ready to start immediately and will be responsive with reference images and quick turnaround feedback."
task,freelancer,40478207,Real Estate Social Images,,"Real Estate, Construction & Property",Photoshop; Illustrator,$30–$250 USD,,Remote,2026-05-29,https://www.freelancer.com/projects/adobe-illustrator/Real-Estate-Social-Images,"I have several high-quality renderings and site plans for a new commercial development and I want them turned into polished, single-image posts formatted specifically for Facebook. The core material is already finished; what I need is your creative touch to crop, balance colours, and lay out each image so it commands attention in the feed and looks cohesive with our existing brand style.  

You’ll receive the raw JPEGs/PDFs along with our colour palette and logo files. Using Photoshop, Illustrator or your preferred design tool, please:  
• optimise each image for Facebook’s recommended 1200×630 resolution,  
• keep text (if any) within the 20 % rule so reach isn’t penalised, and  
• export final files as both high-res PNG and an editable source file.  

I’m looking for a quick turnaround—once I hand over the assets, a first draft within two days and final revisions shortly after would be ideal. If you have ideas for subtle text overlays or light visual enhancements that elevate the posts without cluttering the architectural detail, feel free to propose them.  

Send over a couple of samples of similar marketing imagery you’ve produced, and let me know how soon you can start."
task,freelancer,40488550,Abstract Real Estate Logo Design,,"Real Estate, Construction & Property",Photoshop; Illustrator,₹1500–₹12500 INR,,Remote,2026-06-03,https://www.freelancer.com/projects/vector-design/Abstract-Real-Estate-Logo-Design,"I’m refreshing my modern real-estate brand and need a logo that balances an expressive abstract mark with a clean presentation of the company name. The aesthetic I’m after is refined rather than loud, so please work within a neutral, slightly muted palette—think elegant greys, warm taupes, or subtle desaturated tones that play well on both light and dark backgrounds.

The icon and the word-mark should carry equal visual weight. I’d like the symbol to hint at architecture or property in an imaginative way without slipping into clichés such as literal rooftops or house silhouettes. Stylised geometric forms or negative-space solutions are welcome as long as the overall look stays fresh and contemporary.

Final artwork must be fully vector so I can scale it across web, print, and signage. Provide:

• Editable source file (.AI or .EPS)  
• Web-ready transparent PNG and SVG  
• A simplified square version for favicons and social profiles  

I’ll review concepts based on originality, how well they hold up in monochrome, and overall versatility. Please include a brief note on the font choices and colour values used so everything is easy to reproduce across future collateral."
