Task code,Task name,Family,Asset #,Filename,Role,Type,Bytes,SHA-256,State,S3 URI,HTTPS object,S3 console,Upload status
SB3-071-LAY,Lanternwood Folk Fest - Festival programme and wayfinding,Layout & Data,18,lanternwood_programme_2023_page.pdf,source,pdf,397338,a908c101f92e68a43f02f7b0bc00528c36d89eb1a1257b52cf7ee2244a896ddb,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_programme_2023_page.pdf,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_programme_2023_page.pdf,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding%2Fassets%2Flanternwood_programme_2023_page.pdf,verified
SB3-071-LAY,Lanternwood Folk Fest - Festival programme and wayfinding,Layout & Data,19,lanternwood_programme_2025_pages.pdf,source,pdf,417328,c55ecf807b40210c8aa6b8ac00ab814ab94b1ea1b1265ccf461f27a7b2d0a99b,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_programme_2025_pages.pdf,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_programme_2025_pages.pdf,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding%2Fassets%2Flanternwood_programme_2025_pages.pdf,verified
SB3-071-LAY,Lanternwood Folk Fest - Festival programme and wayfinding,Layout & Data,20,lanternwood_wayfinding_schedule_v4.json,approved_wayfinding_schedule,json,384,278ed626035c4676bdb6b5a658c71f3f5d8c7c6bf551a385b43b0f7015b26bcb,authoritative_benchmark_source,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_wayfinding_schedule_v4.json,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding/assets/lanternwood_wayfinding_schedule_v4.json,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-071-LAY__lanternwood-folk-fest-festival-programme-and-wayfinding%2Fassets%2Flanternwood_wayfinding_schedule_v4.json,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,1,bench_photo_01.jpg,photoreal,jpg,2156946,6af6b8fbbcbe63673e3dd0af7201cea1bf3a3e36d83fe3724cdd5cbaccaf28b2,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_01.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_01.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_01.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,2,bench_photo_02.jpg,photoreal,jpg,1992316,76071632b2900811b848ed094b77fa3897d5d24f38d8bca5837f7bd3cd97d5d7,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_02.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_02.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_02.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,3,bench_photo_03.jpg,photoreal,jpg,1625478,eaaf6d5ad11942f2f3bc3989ecda63b60683ced3e451e1ec9f56b8878dd16322,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_03.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_03.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_03.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,4,bench_photo_04.jpg,photoreal,jpg,1695553,0267ceb53a1b059144fd04f1e91c688c86e9fde388ac32e99fa42876c0a36441,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_04.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_04.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_04.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,5,bench_photo_05.jpg,photoreal,jpg,1926305,73c2944c245b0c482cb867426c9dcc99f839894b2bbd62238d50d10f6c66f638,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_05.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_05.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_05.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,6,bench_photo_06.jpg,photoreal,jpg,1703178,eac96b8fb8fe8bc79c9a2ceb2e047c856d2073b709452648a0b39fcc37b8e815,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_06.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_06.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_06.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,7,bench_photo_07.jpg,photoreal,jpg,1731856,e484e8f39729bc5f48b0978c02096e6e902c97a0cc2ff33719f977c8b73e39a3,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_07.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_07.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_07.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,8,bench_photo_08.jpg,photoreal,jpg,1572895,2061f24e3260338b2099b0dbb09845fc17b6858648dc19f6018f7fa6fdaa6c8c,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_08.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_08.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_08.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,9,bench_photo_09.jpg,photoreal,jpg,2039036,a35baa05ef5bfe1145af7999c149a57ce7fc2a8ca27b78d83851c8e448513413,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_09.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_09.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_09.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,10,bench_photo_10.jpg,photoreal,jpg,2347858,ea44516bd17f6aa4fe5da8524f18a70d7edadb32f7c654bdd652651365b9efbf,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_10.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_10.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_10.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,11,bench_photo_11.jpg,photoreal,jpg,1764612,1c5c52ad0ef9723cc1d06c487b6397abb81d71de07063a6610c1417e288c260f,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_11.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_11.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_11.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,12,bench_photo_12.jpg,photoreal,jpg,1559336,2d6337f9c158cae7045edd94bbc0d84a7e7568b5c97b85ea3ff1c7837bad7394,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_12.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_12.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_12.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,13,bench_photo_13.jpg,photoreal,jpg,1931225,e35f8d3223dfb121242c865d2a13c3129d0f772567a4245053edd467875f9db4,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_13.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_13.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_13.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,14,bench_photo_14.jpg,photoreal,jpg,1746318,525bb15b088d8ff28579e69288a7183c57799a0fcde6563e1081bd6793d2770b,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_14.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_14.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_14.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,15,bench_photo_15.jpg,photoreal,jpg,1424012,32274a9e1f0ac3a0471faa3ace23507c5e81bf3d5ed850c175d479a6fc5f049b,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_15.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_15.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_15.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,16,bench_photo_16.jpg,photoreal,jpg,1533388,7e04aa0dda9584d045b8924cf738b3f5b7adc2294763c01dd094492afdc5ee47,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_16.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/bench_photo_16.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fbench_photo_16.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,17,label_2026_PRESS.pdf,source,pdf,238092,7bb9e4c0cecd8dc2adaf31078592eacd2f6bd854111e470b4448629f4b7951c5,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/label_2026_PRESS.pdf,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/label_2026_PRESS.pdf,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Flabel_2026_PRESS.pdf,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,18,nameplate_01.jpg,logo_text,jpg,2248238,4336247ed70f6eacd77e460c655dcf1f2edadd24002f90b9501ff042f75818ff,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_01.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_01.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fnameplate_01.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,19,nameplate_02.jpg,logo_text,jpg,2197110,d17b14769295a3ed511efa912386fe54abb37ea1055bef2060d17e44ea69e4aa,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_02.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_02.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fnameplate_02.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,20,nameplate_03.jpg,logo_text,jpg,2027020,7206e47a7329d88fa3db9bb4a84e2608c1a7d51d796c1b4f0ccf6e25d6d1fad1,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_03.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_03.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fnameplate_03.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,21,nameplate_04.jpg,logo_text,jpg,2487302,c532338f1bd6c33aeea52a6dbd3e841da0006a5f7fbb7ad4332e3c9dfd07e0c4,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_04.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/nameplate_04.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fnameplate_04.jpg,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,22,range_export.csv,data,csv,3069,c18ced0c1f53395005b768b39ee69ee3c1aec8e1016ea76381d8538db23fa627,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/range_export.csv,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/range_export.csv,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Frange_export.csv,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,23,sheet_2026_PRESS.pdf,source,pdf,341295,51115b89b2dfb2faeab549a7b58b340e7a77d9602b54e25aba49978c84353cb7,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/sheet_2026_PRESS.pdf,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/sheet_2026_PRESS.pdf,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fsheet_2026_PRESS.pdf,verified
SB3-072-LAY,Girdermark - Technical data-sheet and bin-label library,Layout & Data,24,enc_160_component_v4.png,synthetic_component_reference,png,1878602,a15747a32a2446636fc0cf797268ef638c95e2717d2de4131d8b281b99298639,model_generated_requires_independent_technical_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/enc_160_component_v4.png,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library/assets/enc_160_component_v4.png,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-072-LAY__girdermark-technical-data-sheet-and-bin-label-library%2Fassets%2Fenc_160_component_v4.png,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,1,carton_foil.jpg,logo_text,jpg,1654034,128a898b540c94c190c1d00ec1a3b141bf0f220a5fd4f772774c44082f02543b,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/carton_foil.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/carton_foil.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fcarton_foil.jpg,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,2,drawdown_01.jpg,photoreal,jpg,1361956,59fd7e9bc7bd1b25bceafbcd5548f953f89587d84a6998bfaf487421bd24b875,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_01.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_01.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fdrawdown_01.jpg,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,3,drawdown_02.jpg,photoreal,jpg,1197874,8475bc5e23cfafc09d5eb395dd16b11d55d16d1e7c860e973a37533d2a65218f,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_02.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_02.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fdrawdown_02.jpg,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,4,drawdown_03.jpg,photoreal,jpg,1640471,c33f1eb1d2e0940d83d27a8bb2b26aa11b24c03cd38714f775d60050c77a4f49,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_03.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_03.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fdrawdown_03.jpg,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,5,drawdown_04.jpg,photoreal,jpg,1460894,f5e3b9da77fe16d17838db89de4cb852c5839014f2b5ab349ada6a6a8428276f,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_04.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_04.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fdrawdown_04.jpg,verified
SB3-073-LAY,SEVE Botanicals - Cosmetic launch label system,Layout & Data,6,drawdown_05.jpg,photoreal,jpg,1472264,6082eaff0c7198f19194780b6edf4ba9904a148e05b27f0fb891454c306bb2b7,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_05.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-073-LAY__seve-botanicals-cosmetic-launch-label-system/assets/drawdown_05.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-073-LAY__seve-botanicals-cosmetic-launch-label-system%2Fassets%2Fdrawdown_05.jpg,verified
