Task code,Task name,Family,Sequence,Output ID,Deliverable,Output file,Kind,Specification,Status
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,3,hang-tag-r003,Garment hang tag - Yard Chore Coat,deliverables/hang-tag-r003.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,4,hang-tag-r004,Garment hang tag - Range Shirt Jacket,deliverables/hang-tag-r004.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,5,hang-tag-r005,Garment hang tag - Forge Flannel Shirt,deliverables/hang-tag-r005.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,6,hang-tag-r006,Garment hang tag - Bench Henley,deliverables/hang-tag-r006.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,7,hang-tag-r007,Garment hang tag - Mill Pocket Tee,deliverables/hang-tag-r007.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,8,hang-tag-r008,Garment hang tag - Kestrel Club Jersey,deliverables/hang-tag-r008.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,9,hang-tag-r009,Garment hang tag - Drover Knit,deliverables/hang-tag-r009.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,10,hang-tag-r010,Garment hang tag - Cutter Waistcoat,deliverables/hang-tag-r010.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,11,hang-tag-r011,Garment hang tag - Anvil Work Trouser,deliverables/hang-tag-r011.pdf,tag,format: pdf; width_mm: 55.033; height_mm: 90.001; pages: 1,not_produced
SB3-049-LAY,Northgrove - Wholesale lookbook and hang-tag system,Layout & Data,12,hang-tag-combined,Garment hang tag - combined production run,deliverables/hang-tag-combined.pdf,combined_print_run,format: pdf; pages: 10; width_mm: 55.033; height_mm: 90.001,not_produced
SB3-050-LAY,Maison Valcere - Brand story deck and campaign document,Layout & Data,1,house-story,House-story presentation,deliverables/house-story.pdf,deck,format: pdf; width_mm: 338.667; height_mm: 190.5; pages: 10,not_produced
SB3-050-LAY,Maison Valcere - Brand story deck and campaign document,Layout & Data,2,campaign-poster,House campaign poster,deliverables/campaign-poster.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-050-LAY,Maison Valcere - Brand story deck and campaign document,Layout & Data,3,campaign-feed,House campaign feed ad,deliverables/campaign-feed.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-050-LAY,Maison Valcere - Brand story deck and campaign document,Layout & Data,4,campaign-story,House campaign story,deliverables/campaign-story.png,story,format: png; width: 1080; height: 1920,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,1,line-card-r002,Showroom line card - 1,deliverables/line-card-r002.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,2,line-card-r003,Showroom line card - 2,deliverables/line-card-r003.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,3,line-card-r004,Showroom line card - 3,deliverables/line-card-r004.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,4,line-card-r005,Showroom line card - 4,deliverables/line-card-r005.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,5,line-card-r006,Showroom line card - 5,deliverables/line-card-r006.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,6,line-card-r007,Showroom line card - 6,deliverables/line-card-r007.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,7,line-card-r008,Showroom line card - 7,deliverables/line-card-r008.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,8,line-card-r009,Showroom line card - 8,deliverables/line-card-r009.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,9,line-card-r010,Showroom line card - 9,deliverables/line-card-r010.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,10,line-card-r011,Showroom line card - 10,deliverables/line-card-r011.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,11,line-card-r012,Showroom line card - 11,deliverables/line-card-r012.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,12,line-card-r013,Showroom line card - 12,deliverables/line-card-r013.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-051-LAY,Nordheim Atelier - Showroom line-card system,Layout & Data,13,line-card-combined,Showroom line card - combined production run,deliverables/line-card-combined.pdf,combined_print_run,format: pdf; pages: 12; width_mm: 210; height_mm: 297,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,1,agent-card-r002,Agent open-house card - Dana Marsh,deliverables/agent-card-r002.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,2,agent-card-r003,Agent open-house card - Theo Brandt,deliverables/agent-card-r003.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,3,agent-card-r004,Agent open-house card - Colleen Vasquez,deliverables/agent-card-r004.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,4,agent-card-r005,Agent open-house card - Raymond Okafor,deliverables/agent-card-r005.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,5,agent-card-r006,Agent open-house card - Nadia Feldman,deliverables/agent-card-r006.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,6,agent-card-r007,Agent open-house card - Gregory Lin,deliverables/agent-card-r007.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,7,agent-card-combined,Agent open-house card - combined production run,deliverables/agent-card-combined.pdf,combined_print_run,format: pdf; pages: 6; width_mm: 148; height_mm: 210,not_produced
SB3-052-LAY,Harbor Crest Realty - Open-house card campaign,Layout & Data,8,property-presentation,Open-house property presentation,deliverables/property-presentation.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 4,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,1,season-card-r002,In-villa seasonal card - Villa Solane - Low Season,deliverables/season-card-r002.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,2,season-card-r003,In-villa seasonal card - Villa Solane - Shoulder Season,deliverables/season-card-r003.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,3,season-card-r004,In-villa seasonal card - Villa Solane - High Season,deliverables/season-card-r004.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,4,season-card-r005,In-villa seasonal card - Villa Solane - Peak Season,deliverables/season-card-r005.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,5,season-card-r006,In-villa seasonal card - Villa Cascina - Low Season,deliverables/season-card-r006.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,6,season-card-r007,In-villa seasonal card - Villa Cascina - Shoulder Season,deliverables/season-card-r007.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,7,season-card-r008,In-villa seasonal card - Villa Cascina - High Season,deliverables/season-card-r008.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,8,season-card-r009,In-villa seasonal card - Villa Cascina - Peak Season,deliverables/season-card-r009.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,9,season-card-r010,In-villa seasonal card - Maison Aubine - Low Season,deliverables/season-card-r010.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,10,season-card-r011,In-villa seasonal card - Maison Aubine - Shoulder Season,deliverables/season-card-r011.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,11,season-card-r012,In-villa seasonal card - Maison Aubine - High Season,deliverables/season-card-r012.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,12,season-card-r013,In-villa seasonal card - Maison Aubine - Peak Season,deliverables/season-card-r013.pdf,handbill,format: pdf; width_mm: 148; height_mm: 210; pages: 1,not_produced
SB3-053-LAY,Verranza Coastal Retreats - In-villa seasonal collateral,Layout & Data,13,season-card-combined,In-villa seasonal card - combined production run,deliverables/season-card-combined.pdf,combined_print_run,format: pdf; pages: 12; width_mm: 148; height_mm: 210,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,1,sell-sheet-r002,B2B product sell sheet - Median first response time,deliverables/sell-sheet-r002.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,2,sell-sheet-r003,B2B product sell sheet - Tickets resolved per agent,deliverables/sell-sheet-r003.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,3,sell-sheet-r004,B2B product sell sheet - Customer satisfaction (CSAT),deliverables/sell-sheet-r004.pdf,a4,format: pdf; width_mm: 210; height_mm: 297; pages: 1,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,4,sell-sheet-combined,B2B product sell sheet - combined production run,deliverables/sell-sheet-combined.pdf,combined_print_run,format: pdf; pages: 3; width_mm: 210; height_mm: 297,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,5,pitch-deck,Product pitch deck,deliverables/pitch-deck.pdf,deck,format: pdf; width_mm: 338.667; height_mm: 190.5; pages: 10,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,6,launch-post-workflow,Product launch post - Workflow,deliverables/launch-post-workflow.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,7,launch-post-team,Product launch post - Team,deliverables/launch-post-team.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-054-LAY,Nimbadesk - B2B sell-sheet system,Layout & Data,8,launch-post-reporting,Product launch post - Reporting,deliverables/launch-post-reporting.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,1,recovered-crest,Recovered Alderwood crest master,deliverables/recovered-crest.svg,vector,format: svg,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,2,centre-appeal-r002,Centre appeal banner - Eastgate Centre,deliverables/centre-appeal-r002.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,3,centre-appeal-r003,Centre appeal banner - Waterman Row Centre,deliverables/centre-appeal-r003.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,4,centre-appeal-r004,Centre appeal banner - Olneyville Green Centre,deliverables/centre-appeal-r004.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,5,centre-appeal-r005,Centre appeal banner - Pawtucket Mills Centre,deliverables/centre-appeal-r005.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-055-LAY,Alderwood Scholars Fund - Multi-center appeal campaign,Layout & Data,6,centre-appeal-r006,Centre appeal banner - Cranston Fields Centre,deliverables/centre-appeal-r006.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,1,credential-r002,Festival access credential - Marah Delune,deliverables/credential-r002.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,2,credential-r003,Festival access credential - Elias Ridge,deliverables/credential-r003.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,3,credential-r004,Festival access credential - Silas Ridge,deliverables/credential-r004.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,4,credential-r005,Festival access credential - Cassiane Wren,deliverables/credential-r005.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,5,credential-r006,Festival access credential - Fenn Aldous,deliverables/credential-r006.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,6,credential-r007,Festival access credential - Odette Marsh,deliverables/credential-r007.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,7,credential-r008,Festival access credential - Tamsin Reed,deliverables/credential-r008.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,8,credential-r009,Festival access credential - Jonah Vale,deliverables/credential-r009.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,9,credential-r010,Festival access credential - Priya Nandakumar,deliverables/credential-r010.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,10,credential-r011,Festival access credential - Rowan Beck,deliverables/credential-r011.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,11,credential-r012,Festival access credential - Dana Okonkwo,deliverables/credential-r012.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,12,credential-r013,Festival access credential - Marcus Feld,deliverables/credential-r013.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,13,credential-r014,Festival access credential - Lena Ostrove,deliverables/credential-r014.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,14,credential-r015,Festival access credential - Theo Brandt,deliverables/credential-r015.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,15,credential-r016,Festival access credential - Aisha Rahman,deliverables/credential-r016.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,16,credential-r017,Festival access credential - Cole Whitaker,deliverables/credential-r017.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,17,credential-r018,Festival access credential - Marisol Vega,deliverables/credential-r018.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,18,credential-r019,Festival access credential - Sam Iverson,deliverables/credential-r019.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,19,credential-r020,Festival access credential - Nadia Chen,deliverables/credential-r020.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,20,credential-r021,Festival access credential - Bram Kessler,deliverables/credential-r021.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,21,credential-r022,Festival access credential - Georgia Pryce,deliverables/credential-r022.pdf,credential,format: pdf; width_mm: 100; height_mm: 150; pages: 1,not_produced
SB3-056-LAY,Lanternwood Folk Fest - Performer credential system,Layout & Data,22,credential-combined,Festival access credential - combined production run,deliverables/credential-combined.pdf,combined_print_run,format: pdf; pages: 21; width_mm: 100; height_mm: 150,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,1,poster-direction-type-led,After Dark poster direction - Type-led,deliverables/poster-direction-type-led.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,2,poster-direction-image-led,After Dark poster direction - Image-led,deliverables/poster-direction-image-led.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,3,poster-direction-graphic-led,After Dark poster direction - Graphic-led,deliverables/poster-direction-graphic-led.pdf,poster,format: pdf; width_mm: 420; height_mm: 594; pages: 1,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,4,promoter-deck,Promoter pitch deck,deliverables/promoter-deck.pdf,deck,format: pdf; width_mm: 338.667; height_mm: 190.5; pages: 6,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,5,release-post-r002,Night release post - 2026-09-25,deliverables/release-post-r002.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,6,release-post-r003,Night release post - 2026-09-26,deliverables/release-post-r003.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,7,release-post-r004,Night release post - 2026-10-02,deliverables/release-post-r004.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,8,release-post-r005,Night release post - 2026-10-03,deliverables/release-post-r005.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,9,release-post-r006,Night release post - 2026-10-04,deliverables/release-post-r006.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,10,release-post-r007,Night release post - 2026-10-09,deliverables/release-post-r007.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,11,release-post-r008,Night release post - 2026-10-10,deliverables/release-post-r008.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,12,release-post-r009,Night release post - 2026-10-16,deliverables/release-post-r009.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-057-LAY,Umbra Loft - After Dark event campaign,Layout & Data,13,release-post-r010,Night release post - 2026-10-17,deliverables/release-post-r010.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,1,hospitality-keyvisual,Shoulder-season key visual,deliverables/hospitality-keyvisual.png,landscape,format: png; width: 1920; height: 1080,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,2,booking-story,Hospitality booking story,deliverables/booking-story.png,story,format: png; width: 1080; height: 1920,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,3,season-offer-r002,Seasonal offer card - Bluff Suite,deliverables/season-offer-r002.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,4,season-offer-r003,Seasonal offer card - Cypress Suite,deliverables/season-offer-r003.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,5,season-offer-r004,Seasonal offer card - Cove View King,deliverables/season-offer-r004.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,6,season-offer-r005,Seasonal offer card - Cove View Queen,deliverables/season-offer-r005.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,7,season-offer-r006,Seasonal offer card - Terrace Room,deliverables/season-offer-r006.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,8,season-offer-r007,Seasonal offer card - Boathouse Loft,deliverables/season-offer-r007.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,9,season-offer-r008,Seasonal offer card - Headland Room,deliverables/season-offer-r008.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,10,season-offer-r009,Seasonal offer card - Garden Room,deliverables/season-offer-r009.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,11,season-offer-r010,Seasonal offer card - Path Room,deliverables/season-offer-r010.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,12,season-offer-r011,Seasonal offer card - The Boathouse,deliverables/season-offer-r011.png,feed,format: png; width: 1080; height: 1350,not_produced
SB3-058-LAY,Marisol Cove - Shoulder-season hospitality campaign,Layout & Data,13,offer-brochure,Seasonal hospitality brochure,deliverables/offer-brochure.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 4,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,1,autumn-issue,Autumn editorial issue,deliverables/autumn-issue.pdf,brochure,format: pdf; width_mm: 210; height_mm: 297; pages: 10,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,2,plate-card-r002,Editorial plate card - I - Above Sennet Cove,deliverables/plate-card-r002.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,3,plate-card-r003,Editorial plate card - II - By Hand,deliverables/plate-card-r003.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,4,plate-card-r004,Editorial plate card - 3 - Emory Vaughn,deliverables/plate-card-r004.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,5,plate-card-r005,Editorial plate card - IV - The Hull,deliverables/plate-card-r005.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,6,plate-card-r006,Editorial plate card - IV - The Double End,deliverables/plate-card-r006.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,7,plate-card-r007,Editorial plate card - 06 - The Hull,deliverables/plate-card-r007.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,8,plate-card-r008,Editorial plate card - VII - Steam,deliverables/plate-card-r008.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,9,plate-card-r009,Editorial plate card - 8 - The Joint,deliverables/plate-card-r009.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,10,plate-card-r010,Editorial plate card - 09 - His Father's Tools,deliverables/plate-card-r010.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,11,plate-card-r011,Editorial plate card - X - Laid By,deliverables/plate-card-r011.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,12,plate-card-r012,Editorial plate card - 11 - Sighting the Line,deliverables/plate-card-r012.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
SB3-059-LAY,Lumen Quarterly - Autumn editorial issue,Layout & Data,13,plate-card-r013,Editorial plate card - XII - Day's End,deliverables/plate-card-r013.pdf,card,format: pdf; width_mm: 148.167; height_mm: 105.156; pages: 1,not_produced
